CREATE		
LAST	P131	Q400012
LAST	P622	"139173781"
LAST	P728	"book_author_1434"
CREATE		
LAST	Lde	"Karin Berenson"
LAST	Len	"Karin Berenson"
LAST	Lfr	"Karin Berenson"
LAST	Les	"Karin Berenson"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1435"
CREATE		
LAST	Lde	"Antje Rávic Strubel"
LAST	Len	"Antje Rávic Strubel"
LAST	Lfr	"Antje Rávic Strubel"
LAST	Les	"Antje Rávic Strubel"
LAST	Dde	"deutsche Schriftstellerin"
LAST	Den	"German writer"
LAST	Des	"escritora alemana"
LAST	Dfr	"écrivaine allemande"
LAST	Sdewiki	"Antje Rávik Strubel"
LAST	Senwiki	"Antje Rávik Strubel"
LAST	Swikidatawiki	"Q89379"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"122788788"
LAST	P728	"book_author_1436"
CREATE		
LAST	Lde	"Meredith Haaf"
LAST	Len	"Meredith Haaf"
LAST	Lfr	"Meredith Haaf"
LAST	Les	"Meredith Haaf"
LAST	Dde	"deutsche Journalistin und Autorin"
LAST	Den	"German feminist writer"
LAST	Des	"Periodista y escritor alemán"
LAST	Dfr	"journaliste et auteur allemand"
LAST	Sdewiki	"Meredith Haaf"
LAST	Senwiki	"Meredith Haaf"
LAST	Swikidatawiki	"Q18227959"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"134189485"
LAST	P728	"book_author_1437"
CREATE		
LAST	Lde	"Susanne Klingner"
LAST	Len	"Susanne Klingner"
LAST	Lfr	"Susanne Klingner"
LAST	Les	"Susanne Klingner"
LAST	Dde	"deutsche Journalistin und Autorin"
LAST	Den	"German journalist and author"
LAST	Des	"Periodista y escritor alemán"
LAST	Dfr	"journaliste et auteur allemand"
LAST	Sdewiki	"Susanne Klingner"
LAST	Swikidatawiki	"Q16003177"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"130044148"
LAST	P728	"book_author_1438"
CREATE		
LAST	Lde	"Barbara Streidl"
LAST	Len	"Barbara Streidl"
LAST	Lfr	"Barbara Streidl"
LAST	Les	"Barbara Streidl"
LAST	Dde	"deutsche Autorin, Journalistin und Musikerin"
LAST	Den	"German author, journalist and musician"
LAST	Des	"Autor, periodista y músico alemán"
LAST	Dfr	"auteur, journaliste et musicienne allemande"
LAST	Sdewiki	"Barbara Streidl"
LAST	Swikidatawiki	"Q27212177"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"134189531"
LAST	P728	"book_author_1439"
CREATE		
LAST	Lde	"Erwin J. Haeberle"
LAST	Len	"Erwin J. Haeberle"
LAST	Lfr	"Erwin J. Haeberle"
LAST	Les	"Erwin J. Haeberle"
LAST	Dde	"deutscher Sexualwissenschaftler"
LAST	Den	"German sexologist"
LAST	Des	"Sexólogo alemán"
LAST	Dfr	"sexologue allemand"
LAST	Sdewiki	"Erwin J. Haeberle"
LAST	Senwiki	"Erwin J. Haeberle"
LAST	Swikidatawiki	"Q104998"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"110482778"
LAST	P728	"book_author_144"
CREATE		
LAST	Lde	"Christel Zamow"
LAST	Len	"Christel Zamow"
LAST	Lfr	"Christel Zamow"
LAST	Les	"Christel Zamow"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1440"
CREATE		
LAST	Lde	"Penny Sumner"
LAST	Len	"Penny Sumner"
LAST	Lfr	"Penny Sumner"
LAST	Les	"Penny Sumner"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1441"
CREATE		
LAST	Lde	"Renate Durand"
LAST	Len	"Renate Durand"
LAST	Lfr	"Renate Durand"
LAST	Les	"Renate Durand"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1442"
CREATE		
LAST	Lde	"Günter Zint"
LAST	Len	"Günter Zint"
LAST	Lfr	"Günter Zint"
LAST	Les	"Günter Zint"
LAST	Dde	"deutscher Fotograf"
LAST	Den	"German photographer"
LAST	Des	"fotógrafo alemán"
LAST	Dfr	"photographe allemand"
LAST	Sdewiki	"Günter Zint"
LAST	Swikidatawiki	"Q1561251"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1443"
CREATE		
LAST	Lde	"Dörthe Binkert"
LAST	Len	"Dörthe Binkert"
LAST	Lfr	"Dörthe Binkert"
LAST	Les	"Dörthe Binkert"
LAST	Dde	"deutsche Schriftstellerin"
LAST	Den	"German writer"
LAST	Des	"escritora alemana"
LAST	Dfr	"écrivaine allemande"
LAST	Sdewiki	"Dörthe Binkert"
LAST	Senwiki	"Dörthe Binkert"
LAST	Swikidatawiki	"Q19276589"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"132327767"
LAST	P728	"book_author_1444"
CREATE		
LAST	Lde	"Astrid Flint"
LAST	Len	"Astrid Flint"
LAST	Lfr	"Astrid Flint"
LAST	Les	"Astrid Flint"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1445"
CREATE		
LAST	Lde	"Walter Wuttke"
LAST	Len	"Walter Wuttke"
LAST	Lfr	"Walter Wuttke"
LAST	Les	"Walter Wuttke"
LAST	Dde	"deutscher Historiker"
LAST	Den	"German historian"
LAST	Des	"Historiador alemán"
LAST	Dfr	"historien allemand"
LAST	Sdewiki	"Walter Wuttke"
LAST	Swikidatawiki	"Q95321012"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"122573978"
LAST	P728	"book_author_1446"
CREATE		
LAST	Lde	"Nancy M. Henley"
LAST	Len	"Nancy M. Henley"
LAST	Lfr	"Nancy M. Henley"
LAST	Les	"Nancy M. Henley"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1447"
CREATE		
LAST	Lde	"Beth Ditto"
LAST	Len	"Beth Ditto"
LAST	Lfr	"Beth Ditto"
LAST	Les	"Beth Ditto"
LAST	Dde	"US-amerikanische Bandsängerin"
LAST	Den	"American singer-songwriter"
LAST	Des	"cantautora estadounidense"
LAST	Dfr	"chanteuse américaine"
LAST	Sdewiki	"Beth Ditto"
LAST	Senwiki	"Beth Ditto"
LAST	Sfrwiki	"Beth Ditto"
LAST	Seswiki	"Beth Ditto"
LAST	Swikidatawiki	"Q12827"
LAST	P2	Q7
LAST	P154	Q17
LAST	P711	Q399988
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"102707989X"
LAST	P728	"book_author_1448"
CREATE		
LAST	Lde	"Michelle Tea"
LAST	Len	"Michelle Tea"
LAST	Lfr	"Michelle Tea"
LAST	Les	"Michelle Tea"
LAST	Dde	"US-amerikanische Autorin"
LAST	Den	"American writer"
LAST	Des	"escritora estadounidense"
LAST	Dfr	"écrivaine américaine"
LAST	Sdewiki	"Michelle Tea"
LAST	Senwiki	"Michelle Tea"
LAST	Sfrwiki	"Michelle Tea"
LAST	Swikidatawiki	"Q6837263"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1449"
CREATE		
LAST	Lde	"Philip Thody"
LAST	Len	"Philip Thody"
LAST	Lfr	"Philip Thody"
LAST	Les	"Philip Thody"
LAST	Dde	"Englischer Wissenschaftler der französischen Literatur"
LAST	Den	"English scholar of French literature"
LAST	Des	"Estudioso inglés de la literatura francesa"
LAST	Dfr	"Spécialiste anglais de la littérature française"
LAST	Senwiki	"Philip Thody"
LAST	Swikidatawiki	"Q84602816"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_145"
CREATE		
LAST	Lde	"Laura Méritt"
LAST	Len	"Laura Méritt"
LAST	Lfr	"Laura Méritt"
LAST	Les	"Laura Méritt"
LAST	Dde	"deutsche Kommunikationswissenschaftlerin und Lachforscherin"
LAST	Den	"German author and sex-positive feminist"
LAST	Des	"Científico de la comunicación e investigador de la risa alemán"
LAST	Dfr	"chercheuse allemande en communication et en rire"
LAST	Sdewiki	"Laura Méritt"
LAST	Swikidatawiki	"Q1807799"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1450"
CREATE		
LAST	Lde	"Carson McCullers"
LAST	Len	"Carson McCullers"
LAST	Lfr	"Carson McCullers"
LAST	Les	"Carson McCullers"
LAST	Dde	"US-amerikanische Schriftstellerin"
LAST	Den	"American writer (1917-1967)"
LAST	Des	"escritora estadounidense"
LAST	Dfr	"écrivain américaine"
LAST	Sdewiki	"Carson McCullers"
LAST	Senwiki	"Carson McCullers"
LAST	Sfrwiki	"Carson McCullers"
LAST	Seswiki	"Carson McCullers"
LAST	Swikidatawiki	"Q230591"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"118575724"
LAST	P728	"book_author_1451"
CREATE		
LAST	Lde	"Otto Gmelin"
LAST	Len	"Otto Gmelin"
LAST	Lfr	"Otto Gmelin"
LAST	Les	"Otto Gmelin"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1453"
CREATE		
LAST	Lde	"Baedan"
LAST	Len	"Baedan"
LAST	Lfr	"Baedan"
LAST	Les	"Baedan"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1454"
CREATE		
LAST	Lde	"Anonymous"
LAST	Len	"Anonymous"
LAST	Lfr	"Anonymous"
LAST	Les	"Anonymous"
LAST	Dde	"Person unbekannter Identität"
LAST	Den	"term used to describe the unknown creator of a work"
LAST	Des	"autor no identificado"
LAST	Dfr	"auteur non identifié"
LAST	Sdewiki	"Anonymus"
LAST	Swikidatawiki	"Q4233718"
LAST	P2	Q7
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1455"
CREATE		
LAST	Lde	"Elias Petropoulos"
LAST	Len	"Elias Petropoulos"
LAST	Lfr	"Elias Petropoulos"
LAST	Les	"Elias Petropoulos"
LAST	Dde	"griechischer Autor, Dichter, Musikwissenschaftler und Schriftsteller"
LAST	Den	"Greek poet, writer, and amateur researcher of Greek urban underground culture (1928-2003)"
LAST	Des	"Poeta, escritor e investigador aficionado de la cultura urbana subterránea griega (1928-2003)"
LAST	Dfr	"Poète, ecrivain, anthropologue, ethnologue grec"
LAST	Senwiki	"Elias Petropoulos"
LAST	Sfrwiki	"Elias Petropoulos"
LAST	Swikidatawiki	"Q5360583"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1456"
CREATE		
LAST	Lde	"Emily Wardill"
LAST	Len	"Emily Wardill"
LAST	Lfr	"Emily Wardill"
LAST	Les	"Emily Wardill"
LAST	Dde	"(1977 - ) Künstler"
LAST	Den	"(1977 - ) artist"
LAST	Des	"(1977 - ) artista"
LAST	Dfr	"artiste"
LAST	Senwiki	"Emily Wardill"
LAST	Swikidatawiki	"Q20054121"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"136605028"
LAST	P728	"book_author_1457"
CREATE		
LAST	Lde	"Ian White"
LAST	Len	"Ian White"
LAST	Lfr	"Ian White"
LAST	Les	"Ian White"
LAST	Dde	"1971-2013; VIAF: 57827301"
LAST	Den	"1971-2013; VIAF: 57827301"
LAST	Des	"1971-2013; VIAF: 57827301"
LAST	Dfr	"1971-2013 ; VIAF : 57827301"
LAST	Swikidatawiki	"Q110083530"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"134270959"
LAST	P728	"book_author_1458"
CREATE		
LAST	Lde	"Heinrich Hössli"
LAST	Len	"Heinrich Hössli"
LAST	Lfr	"Heinrich Hössli"
LAST	Les	"Heinrich Hössli"
LAST	Dde	"Schweizer Putzmacher und Schriftsteller"
LAST	Den	"Swiss writer (1784-1864)"
LAST	Des	"escritor suizo"
LAST	Dfr	"écrivain suisse"
LAST	Sdewiki	"Heinrich Hössli"
LAST	Senwiki	"Heinrich Hössli"
LAST	Sfrwiki	"Heinrich Hössli"
LAST	Seswiki	"Heinrich Hössli"
LAST	Swikidatawiki	"Q116152"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_146"
CREATE		
LAST	Lde	"Andreas Steinhöfel"
LAST	Len	"Andreas Steinhöfel"
LAST	Lfr	"Andreas Steinhöfel"
LAST	Les	"Andreas Steinhöfel"
LAST	Dde	"deutscher Schriftsteller und Übersetzer"
LAST	Den	"German author for children and young adult books"
LAST	Des	"Autor alemán de libros infantiles y juveniles"
LAST	Dfr	"écrivain allemand"
LAST	Sdewiki	"Andreas Steinhöfel"
LAST	Senwiki	"Andreas Steinhöfel"
LAST	Sfrwiki	"Andreas Steinhöfel"
LAST	Swikidatawiki	"Q96441"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"118150693"
LAST	P728	"book_author_1460"
CREATE		
LAST	Lde	"Anna Havemann"
LAST	Len	"Anna Havemann"
LAST	Lfr	"Anna Havemann"
LAST	Les	"Anna Havemann"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	Swikidatawiki	"Q95751765"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"136270786"
LAST	P728	"book_author_1461"
CREATE		
LAST	Lde	"Christa Lippmann"
LAST	Len	"Christa Lippmann"
LAST	Lfr	"Christa Lippmann"
LAST	Les	"Christa Lippmann"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1462"
CREATE		
LAST	Lde	"Man Ray"
LAST	Len	"Man Ray"
LAST	Lfr	"Man Ray"
LAST	Les	"Man Ray"
LAST	Dde	"US-amerikanischer Maler und Fotograf"
LAST	Den	"American artist and photographer (1890-1976)"
LAST	Des	"Artista y fotógrafo estadounidense (1890-1976)"
LAST	Dfr	"photographe et cinéaste américain"
LAST	Sdewiki	"Man Ray"
LAST	Senwiki	"Man Ray"
LAST	Sfrwiki	"Man Ray"
LAST	Seswiki	"Man Ray"
LAST	Swikidatawiki	"Q46139"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"118598694"
LAST	P728	"book_author_1463"
CREATE		
LAST	Lde	"Christa Geibel"
LAST	Len	"Christa Geibel"
LAST	Lfr	"Christa Geibel"
LAST	Les	"Christa Geibel"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1464"
CREATE		
LAST	Lde	"Rock Hudson"
LAST	Len	"Rock Hudson"
LAST	Lfr	"Rock Hudson"
LAST	Les	"Rock Hudson"
LAST	Dde	"US-amerikanischer Schauspieler (1925–1985)"
LAST	Den	"American actor (1925–1985)"
LAST	Des	"actor estadounidense"
LAST	Dfr	"acteur américain (1925–1985)"
LAST	Sdewiki	"Rock Hudson"
LAST	Senwiki	"Rock Hudson"
LAST	Sfrwiki	"Rock Hudson"
LAST	Seswiki	"Rock Hudson"
LAST	Swikidatawiki	"Q184378"
LAST	P2	Q7
LAST	P154	Q18
LAST	P711	Q399988
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1465"
CREATE		
LAST	Lde	"Renate Anders"
LAST	Len	"Renate Anders"
LAST	Lfr	"Renate Anders"
LAST	Les	"Renate Anders"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1466"
CREATE		
LAST	Lde	"Jin Xing"
LAST	Len	"Jin Xing"
LAST	Lfr	"Jin Xing"
LAST	Les	"Jin Xing"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1467"
CREATE		
LAST	Lde	"Texier Catherine"
LAST	Len	"Texier Catherine"
LAST	Lfr	"Texier Catherine"
LAST	Les	"Texier Catherine"
LAST	Dde	"französische Schriftstellerin"
LAST	Den	"French writer"
LAST	Des	"escritora francesa"
LAST	Dfr	"écrivaine française"
LAST	Senwiki	"Catherine Texier"
LAST	Swikidatawiki	"Q5052941"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1468"
CREATE		
LAST	Lde	"Romy Haag"
LAST	Len	"Romy Haag"
LAST	Lfr	"Romy Haag"
LAST	Les	"Romy Haag"
LAST	Dde	"deutsche transsexuelle Tänzerin, Sängerin und Nachtclubbesitzerin"
LAST	Den	"Dutch dancer, singer, actress and nightclub manager"
LAST	Des	"Bailarina transexual alemana, cantante y propietaria de un club nocturno"
LAST	Dfr	"danseuse, chanteuse et propriétaire de boîte de nuit transsexuelle allemande"
LAST	Sdewiki	"Romy Haag"
LAST	Senwiki	"Romy Haag"
LAST	Sfrwiki	"Romy Haag"
LAST	Seswiki	"Romy Haag"
LAST	Swikidatawiki	"Q195704"
LAST	P2	Q7
LAST	P154	Q399991
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1469"
LAST	Lde	"Romy Haag"
LAST	Len	"Romy Haag"
LAST	Lfr	"Romy Haag"
LAST	Les	"Romy Haag"
LAST	Dde	"deutsche transsexuelle Tänzerin, Sängerin und Nachtclubbesitzerin"
LAST	Den	"Dutch dancer, singer, actress and nightclub manager"
LAST	Des	"Bailarina transexual alemana, cantante y propietaria de un club nocturno"
LAST	Dfr	"danseuse, chanteuse et propriétaire de boîte de nuit transsexuelle allemande"
LAST	Sdewiki	"Romy Haag"
LAST	Senwiki	"Romy Haag"
LAST	Sfrwiki	"Romy Haag"
LAST	Seswiki	"Romy Haag"
LAST	Swikidatawiki	"Q195704"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1469"
CREATE		
LAST	Lde	"Ralf König"
LAST	Len	"Ralf König"
LAST	Lfr	"Ralf König"
LAST	Les	"Ralf König"
LAST	Dde	"deutscher Comic-Zeichner und -Autor."
LAST	Den	"German comic book creator"
LAST	Des	"autor de cómics alemán"
LAST	Dfr	"dessinateur de bandes dessinées allemand"
LAST	Sdewiki	"Ralf König"
LAST	Senwiki	"Ralf König"
LAST	Sfrwiki	"Ralf König"
LAST	Seswiki	"Ralf König"
LAST	Swikidatawiki	"Q52566"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"119411970"
LAST	P728	"book_author_147"
CREATE		
LAST	Lde	"David Streiff"
LAST	Len	"David Streiff"
LAST	Lfr	"David Streiff"
LAST	Les	"David Streiff"
LAST	Dde	"Kunsthistoriker"
LAST	Den	"art historian"
LAST	Des	"historiador del arte"
LAST	Dfr	"historien de l'art"
LAST	Swikidatawiki	"Q65920562"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"1080200320"
LAST	P728	"book_author_1470"
CREATE		
LAST	Lde	"Christophe Léon"
LAST	Len	"Christophe Léon"
LAST	Lfr	"Christophe Léon"
LAST	Les	"Christophe Léon"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"1015277233"
LAST	P728	"book_author_1471"
CREATE		
LAST	Lde	"Derf Backderf"
LAST	Len	"Derf Backderf"
LAST	Lfr	"Derf Backderf"
LAST	Les	"Derf Backderf"
LAST	Dde	"US-amerikanischer Comicautor"
LAST	Den	"cartoonist"
LAST	Des	"Escritor de cómics estadounidense"
LAST	Dfr	"auteur de bandes dessinées"
LAST	Sdewiki	"Derf Backderf"
LAST	Senwiki	"Derf Backderf"
LAST	Sfrwiki	"Derf Backderf"
LAST	Swikidatawiki	"Q5262542"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1472"
CREATE		
LAST	Lde	"Nansen & Piccard"
LAST	Len	"Nansen & Piccard"
LAST	Lfr	"Nansen & Piccard"
LAST	Les	"Nansen & Piccard"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1473"
CREATE		
LAST	Lde	"Vera Bachmann"
LAST	Len	"Vera Bachmann"
LAST	Lfr	"Vera Bachmann"
LAST	Les	"Vera Bachmann"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1474"
CREATE		
LAST	Lde	"Paul-Philipp Hanske"
LAST	Len	"Paul-Philipp Hanske"
LAST	Lfr	"Paul-Philipp Hanske"
LAST	Les	"Paul-Philipp Hanske"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1475"
CREATE		
LAST	Lde	"Barbara Höfler"
LAST	Len	"Barbara Höfler"
LAST	Lfr	"Barbara Höfler"
LAST	Les	"Barbara Höfler"
LAST	Dde	"deutsche Ärztin"
LAST	Den	"physician"
LAST	Des	"Médico alemán"
LAST	Dfr	"médecin allemand"
LAST	Sdewiki	"Barbara Höfler"
LAST	Swikidatawiki	"Q6482617"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1476"
CREATE		
LAST	Lde	"Heike Kottmann"
LAST	Len	"Heike Kottmann"
LAST	Lfr	"Heike Kottmann"
LAST	Les	"Heike Kottmann"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1477"
CREATE		
LAST	Lde	"Pauline Krätzig"
LAST	Len	"Pauline Krätzig"
LAST	Lfr	"Pauline Krätzig"
LAST	Les	"Pauline Krätzig"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1478"
CREATE		
LAST	Lde	"David Mayer"
LAST	Len	"David Mayer"
LAST	Lfr	"David Mayer"
LAST	Les	"David Mayer"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1479"
CREATE		
LAST	Lde	"Pat Califia"
LAST	Len	"Pat Califia"
LAST	Lfr	"Pat Califia"
LAST	Les	"Pat Califia"
LAST	Dde	"US-amerikanischer Schriftsteller"
LAST	Den	"American writer"
LAST	Des	"escritor estadounidense"
LAST	Dfr	"écrivain américain"
LAST	Sdewiki	"Patrick Califia"
LAST	Senwiki	"Patrick Califia"
LAST	Sfrwiki	"Patrick Califia"
LAST	Seswiki	"Patrick Califia"
LAST	Swikidatawiki	"Q330072"
LAST	P2	Q7
LAST	P154	Q399991
LAST	P711	Q400014
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_148"
LAST	Lde	"Pat Califia"
LAST	Len	"Pat Califia"
LAST	Lfr	"Pat Califia"
LAST	Les	"Pat Califia"
LAST	Dde	"US-amerikanischer Schriftsteller"
LAST	Den	"American writer"
LAST	Des	"escritor estadounidense"
LAST	Dfr	"écrivain américain"
LAST	Sdewiki	"Patrick Califia"
LAST	Senwiki	"Patrick Califia"
LAST	Sfrwiki	"Patrick Califia"
LAST	Seswiki	"Patrick Califia"
LAST	Swikidatawiki	"Q330072"
LAST	P2	Q7
LAST	P154	Q18
LAST	P711	Q400014
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_148"
CREATE		
LAST	Lde	"Michael Moorstedt"
LAST	Len	"Michael Moorstedt"
LAST	Lfr	"Michael Moorstedt"
LAST	Les	"Michael Moorstedt"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1480"
CREATE		
